Date,AAPL,ADSK,AMZN,APTV,ATHN,BABA,BB,BCG,BIDU,BLUE,CERS,CGEN,CRM,EDIT,FB,FMI,GBTC,GOOG,HDP,ILMN,IONS,JD,JUNO,LC,MCRB,MDSO,MGTI,MTLS,NFLX,NSTG,NTDOY,NTLA,NVDA,NVTA,ONVO,PACB,PRLB,PYPL,RDFN,RHT,SFTBY,SPLK,SQ,SSYS,SYRS,TCEHY,TER,TREE,TSLA,TWOU,TWTR,VCYT,VLKAY,XLNX,XONE
2018-01-17,178.372757,113.0,1295.0,93.559998,126.18,183.830002,13.67,5980.0,255.49000499999997,175.25,4.16,2.75,110.040001,30.379998999999998,177.600006,66.949997,17.978022,1131.97998,20.66,242.05000299999998,51.610001000000004,46.610001000000004,69.25,4.14,10.2,66.110001,3.961,13.85,217.5,8.33,51.529999,20.5,224.580429,6.77,1.37,2.73,108.599998,82.470001,26.17,126.599998,42.279999,90.57,40.060001,22.4,10.82,57.919998,46.664463,372.75,347.160004,69.470001,24.559998999999998,6.48,45.0,75.463539,9.72
2018-01-18,178.532104,112.550003,1293.319946,93.099998,125.529999,184.399994,13.25,5990.0,254.960007,182.100006,4.11,3.25,111.769997,29.84,179.800003,66.349998,20.406593,1129.790039,20.440001000000002,241.309998,49.689999,45.900002,71.370003,4.15,10.25,66.559998,4.0823,12.99,220.330002,8.33,52.689999,19.950001,224.300613,7.03,1.37,2.7,108.5,82.940002,26.950001,125.470001,41.650002,91.43,40.27,22.790001,10.53,57.419998,47.093582,372.5,344.570007,70.889999,24.040001,6.4,44.959998999999996,75.90124499999999,9.75
2018-01-19,177.735352,115.290001,1294.579956,93.519997,128.330002,184.050003,13.31,5990.0,255.979996,175.949997,4.12,3.0,111.93,30.4,181.28999299999998,67.25,19.428901999999997,1137.51001,20.42,243.55000299999998,50.220001,46.02,67.809998,4.02,10.57,66.860001,3.93,13.39,220.460007,8.33,54.700001,19.43,229.96708700000002,7.14,1.41,2.65,111.699997,83.839996,26.08,125.940002,41.650002,89.940002,42.560001,22.82,10.8,58.200001,47.323112,383.700012,350.019989,72.379997,23.66,6.53,45.700001,75.314323,10.02
2018-01-22,176.281281,117.43,1327.310059,93.550003,128.740005,184.020004,13.28,,254.33999599999999,194.649994,4.19,3.13,112.889999,34.619999,185.369995,70.150002,18.527473,1155.810059,20.129998999999998,245.190002,51.700001,45.259997999999996,86.0,4.06,10.81,67.019997,3.59,13.5,227.580002,8.47,54.830002,21.66,233.544861,7.25,1.38,2.68,112.400002,83.980003,23.959999,128.009995,41.98,91.410004,45.290001000000004,22.690001000000002,11.07,59.48,47.672401,387.399994,351.559998,73.949997,23.32,6.5,46.529999,75.045738,10.31
2018-01-23,176.32110600000001,118.730003,1362.540039,92.83000200000001,129.259995,192.279999,13.53,,257.350006,200.199997,4.33,3.2,113.239998,34.799999,189.350006,72.099998,18.160989999999998,1169.969971,20.389999,242.940002,51.82,45.18,85.860001,4.21,11.16,69.41999799999999,3.73,13.66,250.289993,8.44,55.900002,22.639999,238.761627,7.58,1.4,2.79,112.449997,84.209999,23.17,128.149994,42.950001,92.41999799999999,45.009997999999996,22.68,11.06,60.849998,48.321071999999994,402.600006,352.790009,73.760002,22.75,6.9,45.91,75.145218,10.23
2018-01-24,173.512573,116.900002,1357.51001,93.540001,128.28999299999998,195.529999,13.25,,257.959991,207.449997,5.01,3.25,112.849998,33.880001,186.550003,69.75,18.352198,1164.23999,19.98,242.49000499999997,53.34,46.740002000000004,85.790001,4.1,10.96,69.610001,3.61,13.94,261.299988,8.42,55.07,22.139999,235.65354900000003,7.31,1.36,2.7,110.849998,83.709999,22.120001000000002,128.889999,42.889998999999996,92.160004,44.32,22.469998999999998,10.93,60.099998,46.694404999999996,362.5,345.890015,72.839996,22.370001000000002,6.83,45.869999,73.095985,10.39
2018-01-25,170.415192,116.870003,1377.949951,92.489998,128.070007,198.330002,13.05,5980.0,254.13999900000002,203.899994,4.94,3.18,111.959999,34.23,187.479996,73.150002,18.516482999999997,1170.369995,19.84,243.38999900000002,52.369999,47.380001,85.75,4.08,11.05,69.860001,3.68,13.54,269.700012,8.4,54.82,22.780001000000002,236.203217,7.03,1.37,3.23,111.150002,84.339996,22.309998999999998,130.899994,42.669998,91.849998,45.119999,22.379998999999998,11.0,59.040001000000004,44.708465999999994,367.100006,337.640015,73.540001,22.16,6.97,45.240002000000004,69.37552600000001,10.37
2018-01-26,170.813568,117.779999,1402.050049,94.480003,131.220001,205.220001,13.43,5950.0,260.25,200.25,4.99,3.2,113.699997,35.959998999999996,190.0,73.599998,18.076923,1175.839966,20.530001000000002,244.830002,52.950001,50.5,85.720001,4.08,11.02,71.739998,3.25,13.76,274.600006,8.32,56.009997999999996,24.709999,243.178879,7.05,1.38,2.94,111.300003,85.449997,23.01,135.220001,42.52,92.470001,45.970001,22.290001,10.72,60.959998999999996,47.602543,363.100006,342.850006,75.5,24.27,6.95,45.639998999999996,71.56403399999999,10.31
2018-01-29,167.278,116.379997,1417.680054,94.889999,129.220001,203.009995,13.0,5950.0,253.729996,202.350006,4.88,3.3,113.300003,40.700001,185.979996,72.849998,19.139999,1175.579956,19.950001,241.77999900000003,52.959998999999996,49.939999,85.559998,4.01,10.95,70.43,3.07,13.65,284.589996,8.13,54.73,26.809998999999998,246.696686,7.19,1.48,3.04,110.199997,84.309998,21.290001,132.949997,41.77,91.510002,45.43,21.959999,10.69,59.82,46.764259,362.25,349.52999900000003,73.82,25.18,6.95,45.380001,71.802773,9.85
2018-01-30,166.292007,115.019997,1437.819946,94.629997,127.589996,199.66000400000001,12.58,5950.0,244.07000699999998,203.800003,4.76,3.15,112.230003,39.259997999999996,187.119995,71.900002,17.51,1163.689941,19.940001000000002,241.17999300000002,52.759997999999996,49.259997999999996,85.739998,3.84,10.42,69.160004,2.71,13.47,278.799988,7.96,53.380001,25.98,242.56926,7.0,1.4,2.89,109.25,83.779999,20.43,131.46000700000002,41.299999,90.790001,45.52,21.379998999999998,10.45,58.43,46.235344,367.75,345.820007,75.129997,25.620001000000002,6.49,44.509997999999996,71.753029,9.77
2018-01-31,166.75013700000002,115.620003,1450.890015,94.879997,125.309998,204.28999299999998,12.66,5850.0,246.919998,204.899994,4.43,3.0,113.910004,36.509997999999996,186.889999,69.400002,15.59,1169.939941,19.950001,232.63999900000002,52.52,49.23,85.809998,3.66,10.1,68.110001,2.56,12.84,270.299988,7.52,57.080002,25.700001,245.64733900000002,6.89,1.4,2.84,109.349998,85.32,20.299999,131.380005,41.650002,92.370003,46.91,21.389999,9.58,59.169998,45.746342,367.850006,354.309998,74.269997,25.809998999999998,6.39,44.439999,72.638382,9.82
2018-02-01,167.098724,115.57,1390.0,96.019997,124.910004,192.220001,12.9,,240.52999900000003,205.25,4.37,2.7,112.739998,36.57,193.08999599999999,70.650002,13.11,1167.699951,19.809998999999998,230.289993,52.689999,47.549999,85.57,3.82,9.97,67.82,2.24,13.16,265.070007,7.24,55.150002,26.15,240.350632,6.53,1.45,2.82,110.699997,78.400002,19.700001,130.619995,40.91,92.349998,44.450001,21.360001,9.53,57.91,45.766304,370.600006,349.25,73.529999,27.139999,6.29,44.400002,72.111153,9.78
2018-02-02,159.848282,111.639999,1429.949951,94.209999,142.25,187.309998,12.41,,233.169998,198.899994,4.37,2.7,110.779999,34.75,190.279999,67.800003,12.0,1111.900024,19.52,220.17999300000002,51.110001000000004,46.029999,85.599998,3.66,9.46,68.230003,2.61,12.55,267.429993,6.95,52.52,23.525,233.374969,6.52,1.41,2.7,108.949997,76.57,19.76,128.009995,40.169998,91.230003,43.610001000000004,20.209999,9.47,55.799999,44.329243,350.700012,343.75,72.5,25.92,6.28,43.099998,70.270821,8.95
2018-02-05,155.854568,109.18,1390.0,91.139999,141.300003,180.529999,11.86,,225.32000699999998,192.300003,3.99,2.55,107.650002,33.98,181.259995,69.849998,10.05,1055.800049,18.98,213.0,48.610001000000004,44.599998,85.620003,3.62,8.94,65.550003,2.32,12.6,254.25999500000003,6.7,51.490002000000004,22.950001,213.56727599999996,6.06,1.39,2.57,105.800003,74.70500200000001,19.66,127.050003,38.369999,89.589996,41.02,19.459999,9.87,54.0,42.88221,348.600006,333.130005,69.099998,25.129998999999998,5.91,39.970001,66.620003,8.38
2018-02-06,162.36801100000002,112.620003,1442.839966,92.599998,132.759995,185.169998,12.0,,228.770004,197.899994,3.99,2.65,109.57,35.07,185.309998,72.5,12.31,1080.599976,18.83,220.80000299999998,50.919998,45.049999,85.489998,3.67,8.7,65.440002,2.78,12.44,265.72000099999997,6.8,52.450001,24.030001000000002,225.439896,6.22,1.39,2.6,107.0,75.68,22.030001000000002,128.679993,38.75,88.91999799999999,41.610001000000004,20.1,10.0,55.209998999999996,43.061840000000004,340.5,333.97000099999997,69.43,25.24,6.15,42.25,68.989998,8.36
2018-02-07,158.892166,110.540001,1416.780029,93.690002,134.080002,180.300003,11.75,,222.5,202.899994,4.07,2.68,110.050003,36.669998,180.179993,70.5,13.69,1048.579956,19.4,221.19999700000002,50.259997999999996,44.389998999999996,85.900002,3.8,9.08,66.379997,3.0,12.98,264.559998,6.69,51.650002,25.65,228.657898,6.37,1.37,2.61,107.300003,75.589996,23.0,128.809998,40.349998,89.110001,41.669998,20.379998999999998,10.63,53.400002,41.89423,352.549988,345.0,69.760002,26.91,6.0,42.049999,66.970001,8.76
2018-02-08,154.520004,104.809998,1350.5,89.269997,127.269997,173.699997,11.41,,212.07000699999998,190.800003,3.95,2.55,104.029999,33.279999,171.580002,66.5,13.945,1001.5200199999999,18.84,209.53999299999998,47.470001,42.25,85.550003,3.7,8.58,62.610001000000004,2.9,12.11,250.100006,6.5,49.299999,23.190001000000002,217.38490299999998,6.17,1.32,2.53,108.0,72.32,22.040001,124.650002,38.82,85.940002,39.5,19.809998999999998,9.93,51.299999,39.588947,333.899994,315.230011,68.059998,30.18,5.65,40.549999,62.82,8.42
2018-02-09,156.41000400000001,105.940002,1339.599976,88.559998,131.070007,176.669998,11.61,,215.669998,191.800003,3.93,2.7,106.980003,33.689999,176.110001,64.849998,14.34,1037.780029,17.15,217.190002,46.75,42.93,85.690002,3.7,8.45,64.970001,2.65,11.65,249.47000099999997,6.72,50.240002000000004,23.48,231.935867,6.24,1.23,2.43,105.900002,74.75,22.08,126.839996,40.290001000000004,86.83000200000001,39.57,19.620001000000002,9.63,52.200001,41.18568,339.549988,310.420013,69.139999,31.51,5.69,41.439999,65.379997,8.21
2018-02-12,162.71000700000002,108.379997,1386.22998,91.440002,132.570007,177.440002,11.73,,221.63999900000002,197.5,3.85,2.7,108.550003,32.849998,176.41000400000001,63.700001,14.87,1051.939941,18.01,221.02999900000003,46.529999,43.720001,85.839996,3.75,8.68,62.48,2.51,12.05,257.950012,6.68,51.25,24.48,227.888367,6.29,1.15,2.54,105.75,75.279999,22.67,129.320007,41.099998,88.68,39.919998,19.860001,10.13,53.549999,41.944126000000004,348.649994,315.730011,70.41999799999999,30.950001,5.75,41.93,65.120003,8.49
2018-02-13,164.33999599999999,109.790001,1414.51001,90.769997,130.399994,179.25,11.77,,225.600006,199.600006,4.0,2.9,107.690002,33.099998,173.149994,62.849998,14.39,1052.099976,17.52,220.440002,47.59,44.549999,86.08000200000001,3.75,8.63,62.48,2.38,12.16,258.269989,6.65,51.790001000000004,24.540001,232.48551899999998,6.09,1.09,2.47,106.449997,74.970001,22.0,132.029999,41.75,88.779999,42.110001000000004,20.209999,10.39,54.799999,40.397293,355.549988,323.660004,72.660004,33.439999,5.57,42.110001000000004,65.290001,8.45
2018-02-14,167.369995,109.91999799999999,1451.050049,92.690002,137.740005,186.759995,12.1,,235.88999900000002,207.25,4.13,3.1,109.019997,34.59,179.520004,65.599998,16.440001000000002,1069.699951,17.950001,223.11000099999998,48.34,46.860001000000004,85.82,3.94,8.87,63.57,2.59,11.9,266.0,6.87,52.82,25.799999,241.27005,6.16,1.13,2.47,108.800003,77.269997,22.59,134.190002,41.77,92.349998,41.849998,20.76,10.24,56.580002,42.622738,372.25,322.309998,73.739998,33.75,5.44,42.68,66.860001,8.31
2018-02-15,172.990005,113.519997,1461.76001,93.33000200000001,141.240005,187.449997,12.12,,248.19999700000002,208.649994,4.12,3.0,113.120003,34.790001000000004,179.96000700000002,68.949997,18.639999,1089.52002,18.459999,229.13000499999998,49.779999,47.110001000000004,85.449997,3.94,9.24,66.769997,2.54,11.96,280.269989,6.79,54.049999,25.6,246.34690899999998,6.19,1.1,2.54,113.75,78.29499799999999,22.73,140.070007,41.419998,96.349998,44.290001000000004,21.17,10.26,58.619999,43.371204,376.100006,334.070007,75.989998,33.610001000000004,5.61,42.599998,67.220001,8.3
2018-02-16,172.429993,112.949997,1448.689941,92.400002,138.820007,183.679993,12.06,,244.72000099999997,213.350006,4.13,3.1,112.860001,33.82,177.360001,74.900002,17.76,1094.800049,18.190001000000002,229.19999700000002,50.049999,46.419998,85.099998,3.95,9.42,67.980003,2.38,11.99,278.519989,7.0,54.150002,25.030001000000002,243.68855299999998,6.48,1.09,2.57,115.75,78.370003,22.950001,142.71000700000002,41.75,92.639999,44.110001000000004,21.030001000000002,10.09,58.220001,43.221512,378.950012,335.48999,75.940002,33.060001,5.7,42.540001000000004,67.089996,8.27
2018-02-20,171.850006,114.269997,1468.349976,92.339996,135.470001,187.190002,12.11,,245.42999300000002,205.449997,4.16,3.05,114.349998,33.279999,176.009995,76.599998,19.99,1102.459961,18.219998999999998,226.57000699999998,49.990002000000004,46.93,84.980003,4.13,9.43,67.589996,2.37,11.46,278.549988,6.82,54.25,24.940001000000002,248.925308,6.23,1.07,2.48,114.5,77.059998,21.9,144.320007,41.639998999999996,93.68,44.93,21.35,10.05,57.470001,44.808265999999996,379.049988,334.769989,76.139999,32.84,5.66,41.0,69.190002,8.33
2018-02-21,171.070007,112.370003,1482.920044,92.550003,136.869995,188.820007,12.2,,246.919998,207.399994,4.18,3.25,114.480003,34.490002000000004,177.91000400000001,75.75,17.860001,1111.339966,18.360001,227.91000400000001,49.860001000000004,47.16,86.639999,3.9,9.51,67.5,2.28,12.42,281.040009,6.68,55.310001,25.950001,241.36000099999998,6.33,1.05,2.56,115.150002,76.510002,21.299999,143.419998,41.139998999999996,92.849998,44.099998,21.49,10.18,58.099998,43.959998999999996,371.25,333.299988,77.41999799999999,33.380001,5.7,40.43,68.459999,8.4
2018-02-22,172.5,112.389999,1485.339966,92.940002,138.220001,188.75,11.91,,249.350006,201.199997,4.27,3.35,113.0,35.110001000000004,178.990005,73.75,16.92,1106.630005,18.51,226.74000499999997,49.880001,47.810001,86.559998,3.75,9.66,66.459999,2.24,11.9,278.140015,6.84,55.200001,25.57,242.149994,6.43,1.03,2.48,115.400002,77.699997,21.57,144.66000400000001,41.0,93.209999,44.900002,21.25,9.97,57.630001,43.990002000000004,341.049988,346.170013,78.040001,32.110001000000004,5.69,40.889998999999996,68.93,8.37
2018-02-23,175.5,115.029999,1500.0,93.059998,139.880005,193.28999299999998,12.55,,250.74000499999997,206.050003,4.22,3.4,114.959999,35.889998999999996,183.28999299999998,77.650002,17.209999,1126.790039,18.059998999999998,233.83999599999999,51.029999,48.349998,86.58000200000001,3.35,9.81,67.33000200000001,2.24,12.02,285.929993,6.9,56.91,26.120001000000002,245.92999300000002,6.53,1.01,2.46,115.849998,79.690002,20.959999,146.619995,42.049999,95.120003,44.860001000000004,21.440001000000002,10.45,58.549999,44.419998,339.450012,352.049988,79.099998,32.66,5.76,40.98,70.050003,8.64
2018-02-26,178.970001,116.91999799999999,1521.949951,94.720001,141.320007,194.190002,12.58,,256.25,201.149994,4.29,3.95,116.650002,37.919998,184.929993,78.050003,17.82,1143.75,18.65,233.42999300000002,51.369999,48.799999,86.599998,3.27,10.08,67.949997,2.26,12.19,294.160004,6.81,57.400002,29.01,246.580002,6.56,1.05,2.54,116.800003,79.349998,20.620001000000002,148.029999,42.779999,94.690002,46.549999,22.24,11.01,58.560001,45.52,359.25,357.420013,80.099998,32.16,5.96,41.779999,71.489998,8.53
2018-02-27,178.389999,116.120003,1511.97998,92.620003,139.320007,188.259995,12.35,,250.460007,203.149994,4.25,3.83,116.470001,36.810001,181.46000700000002,82.199997,18.16,1118.290039,18.200001,229.729996,51.470001,47.040001000000004,86.629997,3.2,9.86,67.08000200000001,1.96,11.96,290.609985,6.63,56.860001000000004,27.23,246.059998,6.63,1.02,2.46,116.199997,79.459999,20.6,147.440002,41.830002,93.739998,45.91,21.82,10.82,56.150002,44.759997999999996,349.899994,350.98999,83.529999,31.32,5.85,40.509997999999996,71.440002,8.43
2018-02-28,178.119995,117.470001,1512.449951,91.33000200000001,139.740005,186.139999,12.14,,252.33999599999999,201.0,4.28,4.0,116.25,36.639998999999996,178.320007,82.75,17.83,1104.72998,17.98,228.020004,52.82,47.150002,86.769997,3.15,9.5,65.660004,2.0,11.62,291.380005,6.41,57.049999,26.1,242.0,6.59,1.01,2.38,108.949997,79.410004,20.59,147.399994,41.290001000000004,93.199997,46.049999,18.23,10.54,54.889998999999996,45.400002,348.5,343.059998,82.779999,31.860001,6.02,39.759997999999996,71.25,8.36
2018-03-01,175.0,114.739998,1493.449951,87.769997,137.490005,181.990005,12.11,,249.75,203.149994,4.32,3.8,119.43,35.299999,175.940002,81.050003,18.1,1069.52002,18.32,224.539993,49.889998999999996,46.209998999999996,86.75,3.65,9.54,64.08000200000001,1.97,11.95,290.390015,6.64,55.299999,25.309998999999998,232.210007,6.8,0.99,2.36,110.650002,78.639999,20.58,145.440002,40.189999,93.639999,46.009997999999996,18.73,,55.75,44.900002,344.950012,330.929993,84.739998,32.240002000000004,5.93,39.040001000000004,70.800003,8.82
2018-03-02,176.21000700000002,116.279999,1500.25,88.610001,139.059998,179.759995,12.36,,250.600006,206.100006,4.6,3.8,121.91999799999999,37.959998999999996,176.619995,82.199997,18.0,1078.920044,18.73,229.190002,48.939999,43.799999,86.870003,3.79,9.9,66.5,1.93,12.15,301.049988,6.47,57.439999,27.48,236.539993,6.84,1.12,2.38,111.5,78.870003,21.43,148.759995,39.82,102.32,46.02,20.34,10.45,55.889998999999996,45.650002,348.200012,335.119995,85.889999,33.0,5.98,39.169998,72.230003,9.26
2018-03-05,176.820007,118.870003,1523.609985,88.82,141.75,181.600006,12.39,,254.88999900000002,215.5,4.52,4.0,122.5,38.48,180.399994,81.75,18.610001,1090.930054,18.950001,230.88000499999998,49.93,42.990002000000004,86.959999,3.83,9.85,68.709999,2.15,12.07,315.0,6.61,55.48,27.959999,235.649994,7.02,1.11,2.31,112.550003,79.07,21.9,149.830002,40.169998,101.370003,50.419998,21.809998999999998,10.89,55.599998,46.119999,354.450012,333.350006,85.800003,34.580002,5.91,39.189999,72.800003,9.63
2018-03-06,176.669998,119.870003,1537.640015,89.949997,140.490005,187.369995,12.44,,258.730011,219.350006,4.67,3.95,124.480003,38.439999,179.779999,80.849998,17.16,1095.060059,20.110001,235.75999500000003,51.630001,43.139998999999996,86.959999,3.91,9.55,68.870003,2.05,12.59,325.22000099999997,6.49,56.52,27.870001000000002,242.16000400000001,7.25,1.13,2.43,115.300003,79.230003,23.0,149.720001,40.419998,103.889999,49.599998,22.68,10.84,56.290001000000004,47.389998999999996,355.049988,328.200012,86.800003,34.43,6.06,40.049999,73.980003,9.64
2018-03-07,175.029999,137.699997,1545.0,89.41999799999999,142.580002,189.050003,12.5,,257.26001,225.399994,4.77,3.9,125.33000200000001,42.279999,183.71000700000002,83.25,15.74,1109.640015,19.889999,241.19999700000002,53.310001,44.41,,3.87,9.74,68.029999,1.95,12.99,321.160004,6.54,55.450001,29.43,241.83999599999999,7.33,1.08,2.67,117.5,79.519997,23.01,153.309998,39.970001,105.650002,50.720001,22.139999,11.1,56.299999,47.919998,349.549988,332.299988,88.959999,35.759997999999996,6.25,39.59,73.940002,9.52
2018-03-08,176.940002,137.28999299999998,1551.859985,89.699997,144.850006,187.860001,12.89,,257.140015,225.94999700000002,4.8,4.0,126.360001,42.810001,182.33999599999999,80.0,15.74,1126.0,20.440001000000002,243.520004,52.279999,45.389998999999996,86.959999,3.9,9.74,67.93,1.95,12.93,317.0,6.34,56.849998,32.439999,241.17999300000002,7.49,1.11,2.64,118.25,79.870003,23.66,153.46000700000002,40.59,106.459999,52.25,22.629998999999998,11.34,56.610001000000004,48.470001,343.200012,329.100006,89.599998,34.849998,6.17,39.5,75.690002,9.19
