Date,AAPL,ACN,ADBE,ADI,ADP,ADS,ADSK,AKAM,AMAT,AMD,ANSS,APH,ATVI,AVGO,CA,CDNS,CRM,CSCO,CSRA,CTL,CTSH,CTXS,DXC,EA,EBAY,FB,FFIV,FIS,FISV,FLIR,GLW,GOOG,GOOGL,GPN,HPE,HPQ,IBM,INTC,INTU,IT,JNPR,KLAC,LRCX,MA,MCHP,MSFT,MSI,MU,NTAP,NVDA,ORCL,PAYX,PYPL,QCOM,QRVO,RHT,SNPS,STX,SWKS,SYMC,T,TEL,TSS,TXN,V,VRSN,VZ,WDC,WU,XLNX,XRX
2018-01-31,166.75013700000002,160.699997,199.759995,91.879997,123.629997,256.07077000000004,115.620003,66.989998,53.532546999999994,13.74,161.649994,92.769997,74.129997,248.02999900000003,35.589252,44.860001000000004,113.910004,41.540001000000004,33.279999,17.257275,77.78873399999999,92.760002,99.550003,126.959999,40.580002,186.889999,144.53999299999998,102.360001,140.83999599999999,51.040394,31.031612,1169.939941,1182.219971,111.779999,16.4,23.32,162.103958,47.815605,167.899994,138.740005,25.969654000000002,109.178352,191.038071,169.0,94.805603,94.565781,99.459999,43.720001,61.5,245.64733900000002,51.59,68.25,85.32,67.669189,71.769997,131.380005,92.610001,55.200001,96.917664,27.080893,37.450001,102.128586,88.860001,109.66999799999999,124.014099,114.91999799999999,54.07,88.980003,20.790001,72.638382,34.130001
2018-02-01,167.098724,160.46000700000002,199.380005,91.650002,120.41999799999999,256.519714,115.57,67.559998,53.183181999999995,13.25,163.399994,92.82,73.349998,238.789993,35.122673,42.23,112.739998,41.700001,33.689999,17.392933,77.30990600000001,93.43,99.489998,128.179993,46.189999,193.08999599999999,145.029999,102.110001,140.100006,51.249699,31.498777,1167.699951,1181.589966,111.589996,16.790001,23.299999,160.81663500000002,47.328911,165.649994,138.830002,26.366896,110.520706,188.63414,172.929993,94.128563,93.81929000000001,99.120003,42.490002000000004,62.16,240.350632,51.630001,67.029999,78.400002,66.231537,83.339996,130.619995,91.379997,54.439999,102.83980600000001,27.210182,39.16,103.373695,88.41999799999999,110.08000200000001,125.501503,114.699997,54.299999,87.650002,20.690001000000002,72.111153,32.75
2018-02-02,159.848282,156.899994,195.639999,89.110001,118.57,249.336273,111.639999,65.720001,50.587906,12.45,160.28999299999998,91.25,71.41999799999999,235.479996,34.715656,41.099998,110.779999,40.93,32.349998,17.179758,75.534279,92.190002,98.889999,124.529999,44.299999,190.279999,144.130005,100.809998,137.550003,49.774601000000004,31.091251,1111.900024,1119.199951,108.720001,16.65,22.48,157.479492,45.839016,163.419998,135.190002,26.078897,105.91691599999999,178.609421,170.550003,92.903915,91.350883,103.870003,40.82,60.220001,233.374969,50.130001,66.599998,76.57,65.50774399999999,80.769997,128.009995,90.160004,51.77,98.662407,26.872044,38.07,101.779961,86.83000200000001,107.660004,120.699867,112.510002,52.98,85.25,20.280001000000002,70.270821,31.629998999999998
2018-02-05,155.854568,151.830002,190.270004,85.400002,114.07,238.231827,109.18,62.810001,48.222214,11.57,156.020004,88.410004,67.980003,228.100006,33.315909999999995,39.290001000000004,107.650002,38.779999,30.959999,16.27862,73.110237,89.07,96.089996,121.639999,42.369999,181.259995,136.179993,97.199997,130.110001,47.821095,29.600302000000003,1055.800049,1062.390015,104.980003,15.66,21.290001,151.042862,44.220001,157.649994,128.25,25.026207,100.627037,169.921356,164.58999599999999,89.110497,87.588554,101.059998,39.400002,56.810001,213.56727599999996,48.09,64.519997,74.70500200000001,61.204678,75.58000200000001,127.050003,87.620003,49.650002,94.395279,26.643304999999998,36.630001,98.333504,84.239998,104.209999,116.067924,108.730003,50.5,81.449997,19.540001,66.620003,31.379998999999998
2018-02-06,162.36801100000002,154.690002,194.470001,88.540001,112.949997,240.91564900000003,112.620003,63.669998,50.158688,11.65,157.100006,88.559998,69.699997,240.38000499999998,33.454890999999996,39.580002,109.57,40.169998,30.549999,16.540241,73.718742,89.120003,95.940002,123.129997,42.790001000000004,185.309998,139.729996,95.720001,130.75,48.249668,29.620179999999998,1080.599976,1084.430054,106.010002,15.73,21.43,153.82547,44.91,160.869995,124.019997,25.363863000000002,104.634224,177.89123500000002,169.279999,91.519966,90.902985,102.760002,43.880001,58.139998999999996,225.439896,49.400002,64.230003,75.68,63.851958999999994,79.07,128.679993,87.449997,48.68,104.24556,26.931715000000004,36.830002,98.751862,85.120003,105.870003,119.76149699999999,109.410004,50.830002,84.25,19.809998999999998,68.989998,30.85
2018-02-07,158.892166,155.149994,192.33999599999999,85.349998,113.559998,246.183533,110.540001,64.480003,48.601521000000005,11.6,155.029999,88.279999,69.459999,237.38000499999998,33.752708,38.57,110.050003,40.34,31.35,16.530552,76.332306,87.599998,96.08000200000001,123.050003,42.330002,180.179993,141.389999,96.769997,129.169998,48.239703999999996,29.64006,1048.579956,1055.410034,106.32,15.56,21.209999,152.350006,45.200001,161.28999299999998,119.449997,25.214895000000002,102.078773,171.19812,168.729996,82.54917900000001,89.191025,102.629997,42.009997999999996,57.630001,228.657898,48.869999,64.739998,75.589996,64.486511,78.089996,128.809998,85.849998,49.549999,101.045212,26.434452,36.93,99.220024,85.370003,101.980003,119.44205500000001,109.110001,51.009997999999996,83.709999,19.49,66.970001,31.18
2018-02-08,154.520004,150.509995,185.16000400000001,82.68,108.25,240.04765299999997,104.809998,62.490002000000004,45.666866,11.22,148.83999599999999,84.440002,65.83000200000001,229.57000699999998,32.422455,36.82,104.029999,38.77,30.85,15.697242999999999,74.975655,84.529999,91.91999799999999,116.540001,41.02,171.580002,137.25,92.739998,133.050003,46.306126,28.278328000000002,1001.5200199999999,1007.7100220000001,100.589996,15.04,19.92,147.58999599999999,42.75,152.75,114.260002,24.489931,97.982101,161.821777,160.619995,79.552277,84.612534,98.739998,40.0,55.849998,217.38490299999998,46.84,61.860001000000004,72.32,61.888805000000005,76.849998,124.650002,82.620003,47.439999,98.742165,25.449873,35.57,94.89701099999999,81.16999799999999,97.660004,113.662117,105.620003,49.040001000000004,80.089996,18.809998999999998,62.82,29.799999
2018-02-09,156.41000400000001,153.83999599999999,187.990005,83.93,111.43,240.117477,105.940002,64.129997,47.992634,11.31,150.41000400000001,84.779999,67.08000200000001,235.5,33.206711,37.68,106.980003,39.529999,30.82,15.484069,76.102875,85.75,96.989998,120.639999,41.66,176.110001,138.639999,95.029999,137.46000700000002,46.884209000000006,28.596396999999996,1037.780029,1046.27002,103.93,15.3,20.110001,149.509995,43.950001,157.059998,115.489998,25.264553,100.328743,165.452606,165.199997,80.68731700000001,87.767715,99.129997,40.41,56.169998,231.935867,47.73,64.160004,74.75,63.445446,77.849998,126.839996,84.339996,47.82,102.331337,25.768122,36.049999,96.022591,83.349998,100.489998,116.11784399999999,109.089996,49.880001,80.589996,19.360001,65.379997,29.610001
2018-02-12,162.71000700000002,154.949997,192.149994,85.050003,111.650002,247.71998599999998,108.379997,64.93,49.410049,11.68,153.740005,86.410004,68.32,244.399994,33.772564,38.599998,108.550003,40.599998,40.389998999999996,16.239862,77.240082,86.790001,97.900002,122.220001,42.32,176.41000400000001,140.149994,95.150002,138.639999,47.522087,29.272292999999998,1051.939941,1054.560059,106.400002,15.75,20.41,151.399994,44.830002,159.380005,118.239998,25.622068,103.321701,172.514801,168.190002,82.658699,88.713272,101.300003,42.189999,57.73,227.888367,48.150002,64.690002,75.279999,65.10123399999999,79.16999799999999,129.320007,85.33000200000001,49.169998,103.78694899999999,25.957081,36.369999,98.313576,84.040001,101.940002,118.26410700000001,111.029999,50.110001000000004,82.339996,19.77,65.120003,29.950001
2018-02-13,164.33999599999999,156.83999599999999,193.479996,84.339996,111.82,246.25999500000003,109.790001,64.489998,49.459957,11.78,154.199997,86.879997,68.029999,245.86000099999998,33.9314,37.900002,107.690002,41.23,40.580002,16.675895999999998,77.91841099999999,86.870003,97.239998,122.279999,42.150002,173.149994,142.429993,96.16999799999999,139.029999,48.050331,29.06356,1052.099976,1054.140015,106.849998,15.47,20.58,150.75,44.459998999999996,159.360001,118.849998,26.00938,103.61999499999999,172.125778,170.119995,80.458313,89.410004,101.940002,42.630001,58.740002000000004,232.48551899999998,48.490002000000004,64.629997,74.970001,65.14089200000001,79.349998,132.029999,85.5,49.630001,103.268509,26.434452,36.599998,98.40322900000001,84.980003,100.980003,118.14431,110.57,50.080002,82.970001,19.75,65.290001,29.17
2018-02-14,167.369995,159.78999299999998,197.130005,85.129997,112.709999,250.05000299999998,109.91999799999999,66.870003,51.865578,12.2,157.699997,87.339996,69.650002,247.66000400000001,34.497253,38.630001,109.019997,42.09,40.509997999999996,17.034414,79.624214,89.440002,100.139999,123.769997,42.439999,179.520004,143.5,96.0,138.399994,48.907482,29.341871,1069.699951,1072.699951,107.58000200000001,16.15,21.290001,154.759995,45.380001,163.899994,120.459999,25.989517000000003,107.470001,182.549484,172.520004,81.852226,90.809998,105.019997,43.450001,60.639998999999996,241.27005,49.450001,65.370003,77.269997,66.023315,78.82,134.190002,86.620003,51.369999,104.335297,26.872044,36.41,99.34951,84.620003,102.68,120.620003,113.980003,49.509997999999996,83.33000200000001,20.299999,66.860001,29.790001
2018-02-15,172.990005,161.059998,202.970001,85.400002,115.510002,240.649994,113.519997,67.400002,53.891891,12.19,162.41000400000001,89.139999,71.989998,251.830002,34.983692,39.07,113.120003,44.080002,40.52,18.53631,81.17041800000001,90.989998,101.089996,126.480003,43.009997999999996,179.96000700000002,145.389999,96.559998,140.449997,49.316124,29.361752000000003,1089.52002,1091.359985,112.349998,16.35,21.450001,156.009995,45.919998,169.309998,117.93,26.724413000000002,108.870003,185.242706,174.690002,82.131004,92.660004,106.129997,43.5,57.669998,246.34690899999998,50.639998999999996,66.470001,78.29499799999999,64.724464,78.559998,140.070007,88.93,51.52,104.05613699999999,27.548321,37.0,101.00301400000001,86.25,104.57,122.279999,116.349998,49.740002000000004,84.540001,20.200001,67.220001,30.5
2018-02-16,172.429993,162.66000400000001,201.559998,86.089996,116.18,244.67999300000002,112.949997,66.889999,54.93,11.82,164.139999,89.989998,70.190002,248.88999900000002,35.082962,39.16,112.860001,44.330002,40.560001,18.342518,80.751442,91.209999,100.82,126.019997,43.34,177.360001,145.029999,97.82,142.720001,48.927417999999996,29.292171000000003,1094.800049,1095.5,114.349998,16.389999,21.4,156.179993,45.560001,171.690002,118.040001,26.168276000000002,107.519997,187.437164,175.649994,83.047005,92.0,105.910004,44.209998999999996,56.509997999999996,243.68855299999998,50.709998999999996,66.809998,78.370003,64.298126,77.309998,142.71000700000002,89.07,51.419998,103.796921,27.473528,37.139998999999996,101.700272,87.08000200000001,104.470001,121.849998,120.550003,50.150002,84.910004,20.26,67.089996,30.549999
2018-02-20,171.850006,161.440002,202.979996,88.410004,115.410004,244.57000699999998,114.269997,66.769997,56.66,12.02,167.809998,90.360001,70.839996,249.61999500000002,34.805,40.169998,114.349998,44.060001,40.580002,17.896793,81.34000400000001,91.779999,100.66999799999999,126.339996,43.389998999999996,176.009995,143.03999299999998,97.32,141.71000700000002,48.65831,29.471087,1102.459961,1103.589966,114.730003,16.52,21.389999,155.16000400000001,46.32,173.570007,115.970001,26.049103,110.550003,192.953247,175.350006,84.860001,92.720001,105.75,44.900002,58.080002,248.925308,49.889998999999996,65.410004,77.059998,63.445446,80.16999799999999,144.320007,89.760002,52.119999,106.09000400000001,26.945,36.77,102.108665,87.010002,105.290001,122.010002,116.339996,48.919998,86.459999,20.25,69.190002,31.030001000000002
2018-02-21,171.070007,160.46000700000002,202.08999599999999,88.410004,116.099998,239.58999599999999,112.370003,66.32,56.130001,11.72,163.53999299999998,90.41999799999999,70.220001,248.61999500000002,34.689999,39.259997999999996,114.480003,43.310001,40.540001000000004,17.344482,81.800003,91.379997,100.879997,124.900002,43.119999,177.91000400000001,144.66000400000001,97.150002,139.78999299999998,48.150002,29.083439000000002,1111.339966,1113.75,112.239998,16.25,21.17,153.96000700000002,45.939999,173.320007,114.099998,25.711447,109.66999799999999,188.75383,172.320007,84.150002,91.489998,104.989998,44.540001000000004,58.540001000000004,241.36000099999998,49.43,65.08000200000001,76.510002,62.86046999999999,79.949997,143.419998,88.459999,51.439999,106.0,27.030001000000002,36.310001,101.769997,86.559998,103.660004,120.43,115.699997,47.959998999999996,85.66999799999999,20.09,68.459999,30.379998999999998
2018-02-22,172.5,160.320007,202.610001,88.559998,115.43,238.82000699999998,112.389999,66.25,56.07,11.84,160.940002,90.230003,69.489998,249.350006,34.849998,38.799999,113.0,42.939999,40.52,17.421999,81.610001,91.610001,101.110001,124.610001,42.830002,178.990005,143.869995,98.029999,142.110001,47.860001000000004,29.033741,1106.630005,1109.900024,112.019997,16.41,21.389999,153.179993,45.799999,172.100006,115.540001,25.850482999999997,108.910004,187.886032,172.949997,83.91999799999999,91.730003,104.730003,44.25,58.59,242.149994,49.59,65.050003,77.699997,61.650847999999996,78.5,144.66000400000001,84.379997,51.360001000000004,107.260002,26.98,36.470001,101.019997,86.800003,103.93,120.379997,114.91999799999999,47.869999,85.529999,20.09,68.93,30.23
2018-02-23,175.5,162.949997,209.74000499999997,90.370003,117.650002,242.08999599999999,115.029999,67.360001,57.009997999999996,12.07,160.889999,90.83000200000001,72.07,253.710007,35.43,39.740002000000004,114.959999,44.0,40.540001000000004,17.644861,82.529999,92.809998,103.980003,127.099998,43.68,183.28999299999998,147.330002,99.82,146.190002,48.490002000000004,29.123198,1126.790039,1128.089966,114.459999,18.139999,22.129998999999998,155.520004,47.73,171.779999,116.989998,25.939863,110.470001,192.614105,175.759995,85.160004,94.059998,106.730003,46.529999,59.619999,245.92999300000002,50.5,66.470001,79.690002,62.781147,80.129997,146.619995,85.239998,53.290001000000004,108.230003,27.43,36.720001,102.269997,88.82,107.040001,122.93,117.639999,48.290001000000004,89.139999,20.24,70.050003,30.870001000000002
2018-02-26,178.970001,164.740005,212.149994,92.360001,117.900002,245.66000400000001,116.91999799999999,68.599998,58.810001,12.42,161.669998,92.410004,73.160004,252.94999700000002,35.360001000000004,39.889998999999996,116.650002,45.360001000000004,40.580002,17.838655,82.970001,92.949997,104.639999,128.570007,43.830002,184.929993,151.029999,99.91999799999999,145.360001,49.639998999999996,29.65,1143.75,1143.699951,114.699997,18.549999,23.459999,158.580002,49.110001000000004,172.669998,117.959999,26.00938,114.66999799999999,197.930679,177.869995,86.379997,95.41999799999999,106.82,47.98,60.41,246.580002,51.169998,66.83000200000001,79.349998,66.410004,81.480003,148.029999,85.470001,53.549999,110.389999,27.23,37.459998999999996,104.440002,88.849998,109.629997,124.589996,117.25,49.09,89.220001,20.299999,71.489998,31.120001000000002
2018-02-27,178.389999,162.550003,208.820007,92.260002,116.470001,242.38999900000002,116.120003,68.239998,57.639998999999996,12.53,161.33999599999999,91.940002,72.610001,251.809998,35.25,39.389998999999996,116.470001,45.040001000000004,40.529999,17.518895999999998,82.510002,92.370003,103.139999,125.800003,43.150002,181.46000700000002,150.83999599999999,98.440002,144.21000700000002,49.040001000000004,29.33,1118.290039,1117.51001,114.199997,18.82,23.52,156.550003,49.91,170.350006,115.93,25.92,113.459999,192.98317,175.929993,88.550003,94.199997,106.620003,48.580002,60.400002,246.059998,50.73,65.91999799999999,79.459999,66.339996,81.209999,147.440002,84.940002,52.869999,110.300003,26.32,36.869999,104.389999,87.989998,108.339996,123.370003,116.410004,48.040001000000004,87.190002,19.99,71.440002,30.25
2018-02-28,178.119995,161.009995,209.130005,90.150002,115.32,240.960007,117.470001,67.459999,57.59,12.11,159.940002,91.389999,73.129997,246.460007,35.099998,38.77,116.25,44.779999,40.529999,17.12162,82.019997,92.0,102.540001,123.699997,42.860001000000004,178.320007,148.520004,97.18,143.389999,49.099998,29.08,1104.72998,1103.920044,113.389999,18.59,23.389999,155.830002,49.290001000000004,166.860001,113.410004,25.66,113.309998,191.37721299999998,175.759995,88.93,93.769997,106.150002,48.810001,60.549999,242.0,50.669998,65.129997,79.410004,65.0,80.709999,147.399994,84.66999799999999,53.400002,109.25,26.290001,36.299999,103.089996,87.949997,108.349998,122.940002,116.019997,47.740002000000004,87.040001,19.82,71.25,30.32
2018-03-01,175.0,156.149994,206.029999,88.309998,113.790001,235.350006,114.739998,67.91999799999999,57.07,11.9,158.740005,88.949997,72.010002,243.309998,35.200001,38.23,119.43,43.799999,40.509997999999996,16.860001,80.650002,90.809998,100.93,122.16999799999999,42.27,175.940002,146.550003,95.959999,141.869995,49.16,28.4,1069.52002,1071.410034,111.449997,18.4,23.35,153.809998,47.84,164.33999599999999,113.769997,25.17,111.209999,189.591736,173.490005,89.019997,92.849998,106.32,47.619999,60.599998,232.210007,49.709998999999996,63.549999,78.639999,64.959999,78.610001,145.440002,84.529999,54.0,106.589996,26.51,36.0,100.08000200000001,87.220001,106.529999,120.400002,115.019997,47.959998999999996,87.269997,19.66,70.800003,30.549999
2018-03-02,176.21000700000002,157.5,209.789993,89.529999,113.599998,232.72000099999997,116.279999,69.43,58.029999,11.81,162.630005,89.650002,74.010002,250.86999500000002,35.32,39.290001000000004,121.91999799999999,44.060001,40.529999,17.35,81.279999,91.980003,101.099998,125.089996,42.950001,176.619995,148.33999599999999,96.900002,143.979996,48.93,28.799999,1078.920044,1084.140015,113.449997,18.780001000000002,23.57,154.490005,48.98,168.83999599999999,116.650002,25.6,113.010002,194.040497,175.020004,91.290001,93.050003,106.290001,49.110001000000004,60.759997999999996,236.539993,50.32,63.790001000000004,78.870003,64.739998,81.129997,148.759995,85.769997,54.119999,109.139999,26.91,36.349998,101.379997,87.57,108.220001,120.769997,115.779999,48.259997999999996,88.25,19.870001000000002,72.230003,30.059998999999998
2018-03-05,176.820007,158.850006,211.16000400000001,91.139999,115.660004,231.770004,118.870003,69.809998,57.630001,11.91,163.21000700000002,89.18,75.099998,246.979996,35.540001000000004,39.5,122.5,44.52,40.700001,17.84,82.269997,92.709999,102.0,126.099998,43.189999,180.399994,150.83999599999999,99.589996,144.929993,49.689999,28.879998999999998,1090.930054,1094.76001,113.730003,18.98,23.690001000000002,156.949997,49.75,170.179993,119.379997,25.84,113.83000200000001,198.199997,178.529999,94.470001,93.639999,107.269997,52.029999,62.189999,235.649994,51.290001000000004,65.040001,79.07,64.010002,83.190002,149.830002,86.059998,55.139998999999996,111.480003,27.09,36.700001,101.589996,88.470001,109.010002,121.879997,117.260002,48.709998999999996,89.949997,19.9,72.800003,30.290001
2018-03-06,176.669998,158.029999,212.00999500000003,91.93,115.410004,235.08999599999999,119.870003,69.940002,59.990002000000004,11.76,163.770004,89.75,73.91999799999999,250.960007,35.720001,38.98,124.480003,44.290001000000004,40.610001000000004,18.059998999999998,83.07,93.639999,101.849998,124.550003,43.139998999999996,179.779999,152.139999,98.709999,144.220001,50.5,29.200001,1095.060059,1100.900024,114.18,19.41,23.950001,155.720001,50.709998999999996,169.46000700000002,120.959999,25.940001000000002,116.07,207.940002,177.529999,96.57,93.32,108.379997,53.740002000000004,63.799999,242.16000400000001,51.5,65.089996,79.230003,62.139998999999996,83.68,149.720001,86.260002,56.23,111.849998,26.959999,36.869999,101.93,88.910004,109.690002,121.059998,117.449997,48.889998999999996,93.800003,19.9,73.980003,30.040001
